caseNum,incomplete,place,state,country,year,month,day,articleTitle,newspaper,section,page,column,continuedPage,continuedColumn,displayPDF,link
380,,Sacramento,California,United States,1885,11,9,,Sacramento Daily Union,,1,5-6,,,Yes,Case 380 1885-11-09 Sacramento Daily Union p1c5-6.pdf
380,,Sacramento,California,United States,1885,11,24,,Sacramento Daily Union,,2,5,,,Yes,Case 380 1885-11-24 Sacramento Daily Union p2c5.pdf
381,,San Francisco,California,United States,1886,4,1,,Alta California,,5,3,,,Yes,Case 381 1886-04-01 Alta California p5c3.pdf
381,,Sacramento,California,United States,1886,4,1,,Sacramento Daily Union,,2,1,,,Yes,Case 381 1886-04-01 Sacramento Daily Union p2c1.pdf
381,,Sacramento,California,United States,1886,4,1,,Sacramento Daily Union,,4,1,,,Yes,Case 381 1886-04-01 Sacramento Daily Union p4c1.pdf
381,,San Francisco,California,United States,1886,4,2,,Alta California,,5,5,,,Yes,Case 381 1886-04-02 Alta California p5c5.pdf
381,,Sacramento,California,United States,1886,4,2,,Sacramento Daily Union,,2,1,,,Yes,Case 381 1886-04-02 Sacramento Daily Union p2c1.pdf
381,,Sacramento,California,United States,1886,4,2,,Sacramento Daily Union,,2,3,,,Yes,Case 381 1886-04-02 Sacramento Daily Union p2c3.pdf
381,,Los Angeles,California,United States,1886,4,3,,Los Angeles Herald,,2,3,,,Yes,Case 381 1886-04-03 Los Angeles Herald p2c3.pdf
382,,Sacramento,California,United States,1887,4,22,,Sacramento Daily Union,,2,4,,,Yes,Case 382 1887-04-22 Sacramento Daily Union p2c4.pdf
382,,Sacramento,California,United States,1887,4,27,,Sacramento Daily Union,,3,1,,,Yes,Case 382 1887-04-27 Sacramento Daily Union p3c1.pdf
382,,San Francisco,California,United States,1887,4,28,,Alta California,,4,1,,,Yes,Case 382 1887-04-28 Alta California p4c1.pdf
382,,San Francisco,California,United States,1887,5,2,,Alta California,,4,2,,,Yes,Case 382 1887-05-02 Alta California p4c2.pdf
382,,San Francisco,California,United States,1887,5,3,,Alta California,,4,2,,,Yes,Case 382 1887-05-03 Alta California p4c2.pdf
382,,San Francisco,California,United States,1887,5,4,,Alta California,,8,2,,,Yes,Case 382 1887-05-04 Alta California p8c2.pdf
382,,Sacramento,California,United States,1887,5,4,,Sacramento Daily Union,,2,1-2,,,Yes,Case 382 1887-05-04 Sacramento Daily Union p2c1-2.pdf
382,,Sacramento,California,United States,1887,5,4,,Sacramento Daily Union,,3,3,,,Yes,Case 382 1887-05-04 Sacramento Daily Union p3c3.pdf
382,,Sacramento,California,United States,1887,5,11,,Sacramento Daily Union,,4,3,,,Yes,Case 382 1887-05-11 Sacramento Daily Union p4c3.pdf
382,,San Francisco,California,United States,1887,5,22,,Alta California,,5,5,,,Yes,Case 382 1887-05-22 Alta California p5c5.pdf
382,,San Francisco,California,United States,1887,5,23,,Alta California,,5,5,,,Yes,Case 382 1887-05-23 Alta California p5c5.pdf
382,,Sacramento,California,United States,1887,5,23,,Sacramento Daily Union,,1,3,,,Yes,Case 382 1887-05-23 Sacramento Daily Union p1c3.pdf
382,,San Francisco,California,United States,1887,5,24,,Alta California,,4,1,,,Yes,Case 382 1887-05-24 Alta California p4c1.pdf
382,,San Francisco,California,United States,1887,5,24,,Alta California,,5,4,,,Yes,Case 382 1887-05-24 Alta California p5c4.pdf
382,,San Francisco,California,United States,1887,5,26,,Alta California,,4,1,,,Yes,Case 382 1887-05-26 Alta California p4c1.pdf
382,,Coronado,California,United States,1887,5,26,,Coronado Mercury,,1,2,,,Yes,Case 382 1887-05-26 Coronado Mercury p1c2.pdf
382,,Los Angeles,California,United States,1887,5,26,,Los Angeles Herald,,1,1,,,Yes,Case 382 1887-05-26 Los Angeles Herald p1c1.pdf
382,,San Rafael,California,United States,1887,5,26,,Marin County Journal,,2,1,,,Yes,Case 382 1887-05-26 Marin County Journal p2c1.pdf
382,,San Francisco,California,United States,1887,5,27,,Alta California,,5,5,,,Yes,Case 382 1887-05-27 Alta California p5c5.pdf
382,,Los Angeles,California,United States,1887,5,27,,Los Angeles Herald,,1,1,,,Yes,Case 382 1887-05-27 Los Angeles Herald p1c1.pdf
382,,San Francisco,California,United States,1887,5,28,,Alta California,,5,5,,,Yes,Case 382 1887-05-28 Alta California p5c5.pdf
382,,Mariposa,California,United States,1887,5,28,,Mariposa Gazette,,2,2,,,Yes,Case 382 1887-05-28 Mariposa Gazette p2c2.pdf
382,,Los Angeles,California,United States,1887,5,29,,Los Angeles Herald,,1,5,,,Yes,Case 382 1887-05-29 Los Angeles Herald p1c5.pdf
382,,Sacramento,California,United States,1887,6,3,,Sacramento Daily Union,,1,4,,,Yes,Case 382 1887-06-03 Sacramento Daily Union p1c4.pdf
382,,Sacramento,California,United States,1887,6,3,,Sacramento Daily Union,,2,1,,,Yes,Case 382 1887-06-03 Sacramento Daily Union p2c1.pdf
382,,San Francisco,California,United States,1887,6,4,,Alta California,,5,5,,,Yes,Case 382 1887-06-04 Alta California p5c5.pdf
382,,Coronado,California,United States,1887,6,4,,Coronado Mercury,,1,2,,,Yes,Case 382 1887-06-04 Coronado Mercury p1c2.pdf
382,,Los Angeles,California,United States,1887,6,9,,Los Angeles Herald,,1,1,,,Yes,Case 382 1887-06-09 Los Angeles Herald p1c1.pdf
382,,Sacramento,California,United States,1887,6,10,,Sacramento Daily Union,,1,5,,,Yes,Case 382 1887-06-10 Sacramento Daily Union p1c5.pdf
382,,San Francisco,California,United States,1887,6,17,,Alta California,,5,2,,,Yes,Case 382 1887-06-17 Alta California p5c2.pdf
382,,San Francisco,California,United States,1887,6,18,,Alta California,,5,5,,,Yes,Case 382 1887-06-18 Alta California p5c5.pdf
382,,Los Angeles,California,United States,1887,7,8,,Los Angeles Herald,,1,7,,,Yes,Case 382 1887-07-08 Los Angeles Herald p1c7.pdf
382,,San Francisco,California,United States,1887,7,9,,Alta California,,5,3,,,Yes,Case 382 1887-07-09 Alta California p5c3.pdf
382,,Coronado,California,United States,1887,7,9,,Coronado Mercury,,1,3,,,Yes,Case 382 1887-07-09 Coronado Mercury p1c3.pdf
382,,Los Angeles,California,United States,1887,7,9,,Los Angeles Herald,,1,7,,,Yes,Case 382 1887-07-09 Los Angeles herald p1c7.pdf
382,,San Francisco,California,United States,1887,7,10,,Alta California,,5,5-6,,,Yes,Case 382 1887-07-10 Alta California p5c5-6.pdf
382,,Los Angeles,California,United States,1887,7,10,,Los Angeles Herald,,1,1,,,Yes,Case 382 1887-07-10 Los Angeles Herald p1c1.pdf
382,,San Francisco,California,United States,1887,7,11,,Alta California,,5,5,,,Yes,Case 382 1887-07-11 Alta California p5c5.pdf
382,,Coronado,California,United States,1887,7,11,,Coronado Mercury,,1,2,,,Yes,Case 382 1887-07-11 Coronado Mercury p1c2.pdf
382,,Los Angeles,California,United States,1887,7,11,,Los Angeles Herald,,1,8,,,Yes,Case 382 1887-07-11 Los Angeles Herald p1c8.pdf
382,,Sacramento,California,United States,1887,7,11,,Sacramento Daily Union,,1,6-7,,,Yes,Case 382 1887-07-11 Sacramento Daily Union p1c6-7.pdf
382,,Sacramento,California,United States,1887,7,11,,Sacramento Daily Union,,1,7-8,,,Yes,Case 382 1887-07-11 Sacramento Daily Union p1c7-8.pdf
382,,Sacramento,California,United States,1887,7,11,,Sacramento Daily Union,,2,1,,,Yes,Case 382 1887-07-11 Sacramento Daily Union p2c1.pdf
